,subject,course,title,description,transcript
723,molecular-cellular-and-developmental-biology,mcdb-150,lecture-5,"In addition to cultural controls acting to maximize fertility, there are important, and often competing, interests of individual families to limit fertility. Unwanted births are dealt with by infanticide in many cultures. Additionally, fertility is regularly controlled by limiting marriage within a culture. Another very important factor in population growth, especially in the tropics, is food availability. Heavy rains in the tropics wash nutrients away, leaving deficient soils. Much of Africa is either too dry or too wet. Africa was, until recently, not densely populated. Since land was available and because more children meant more security and power, a culture evolved that emphasized high fertility, justified by the need for descendants to pacify ancestors. Sub-Saharan (tropical) Africa has the highest birth rates in the world. As an example, Niger, just south of the Sahara desert has a fertility rate of almost eight children per woman while, in the Mediterranean zone, Morocco, just north of the Sahara, but also a Sunni Muslim country, has a rate of only 3.3 children per woman.","I see this is largely, but of course not exclusively a female class, and I know that’s because of the reputation of the class as being very tough on men. That the baby comes totally from the woman’s substance and men just have to water it occasionally. They have marriages but the first copulation has to between husband and wife because that plants the seed, and it’s very important that the seed belong to the husband. Now this is not just this cultural–just dreaming stuff up, this has real empirical basis and the Barre say, ‘look it’s obvious, women grow fat during the pregnancy, while men they grow thin from all their work,’ so they have good reasons for believing what they do. Some thought it was all woman, some thought it was all male, and they just had no idea. The theory being that most of the things that people are doing have some role in helping them in a difficult world. Because of that, the husband does not sleep in the hut with his wife and children but sleeps in the men’s hut. It’s a male bonding sort of thing rather than a male/female bonding sort of thing. She has to figure out of way of resuming sexual intercourse but not get pregnant. Even today, this story of the dominant older males getting the most sex has by no means disappeared. but women still get pregnant and very often they or their families decide that they can’t have these children. In Western culture it’s certainly not unknown, the founding myth of Jewish people? What is the founding myth of the Roman people? The kings of old required that all men marry by the age of 19 and all women marry by the age of 14. China now wants to use it to decrease the population, but it’s the same idea that control in one way or another is important for every society. The tropics generally have low agricultural productivity. This is the–just a general map of Africa and what you see is, this is very standard, here is the equator and–I’m sorry here is–no this is the equator up here, so what you have is in Sub-Saharan Africa, well in all of Africa, you have in the center a rain forest. How many of you are aware of that, that the tropics are not good for farming? All you Forestry guys ought to be aware of this. One is by mountains being eroded down, that the mountains erode. Well one end of the fungus is attached to the decaying leaves and other stuff that falls down. They die, your means of recycling nutrients is gone; the soil has very little nutrients itself. They take care of their–they have exports which they exchange for food from better regions. You look all over the pre-modern world and of course you know it’s not gone in the modern world, slavery is a very big thing and a very big part of what happens to population. We’ll talk a little bit about that later. Slavery is a response to under population. Midwest, upper Midwest, Iowa, Kansas, Minnesota. All of this really adds up and geography counts and people have to adapt to the geography. You compare this to Mali and this is the number of women that don’t want any more children, and I think the final there is 8.6 or something, an enormous difference. It’s getting there and so you say, oh well that’s why Morocco–Moroccan’s want and have fewer children because they have a better situation with infant mortality, but then you look at Niger and not–it’s not as good as Morocco but it’s still come down quite a bit and since then it’s come down further. North Africa is a different story; South Africa we have the European settlement, that’s another different story, but the bulk of Central Africa to some degree fits this. In general, we’re talking about those parts in Africa where it’s hard to stay alive, it’s hard to get a population going that we’re–that places traditionally under populated and just now with Western medicine are the population rates coming up to where you might consider it crowded. It’s very pronounced in Africa but not in any sense unique. And then they’re taking up–so they’re not disturbed, by that time they’re ready, they don’t have their flesh anymore, they’re ready to leave, so they take them to these big cliffs overlooking the village, and there’s caves, natural caves in the cliff, and the dead bodies are brought up there to sit, and look down over the village, they’re not very far away."
724,molecular-cellular-and-developmental-biology,mcdb-150,lecture-6,"In many regions, the central cultural idea is that of a lineage, a family and its line of male ancestors and descendants. The prime duty in these cultures is to keep the lineage going. Religion is small scale with the ancestors performing many of the functions of gods. Denser populations and larger political entities lead to large-scale religion where conformity is stressed and cultural rules are codified in a book and not subject to discussion with the ancestors. In pre-modern Sub-Saharan Africa, land was not limiting, so a maximum number of children was desired. Neither monogamy nor chastity were valued as much as fertility. Families were not nuclear; husbands and wives did not engage in many activities together; children were often raised by other members of the village and women had the responsibility for economic support of the children. In many areas of Sub-Saharan Africa, farming is the work of women. Women often prefer men with resources which leads to polygamy. Women in polygamous relationships form support groups for each other and men enjoy the fruits of several women’s labor and children. In temperate regions, the land eventually fills up and the dangers of overpopulation come to the fore. Peasants are miserably poor. Massive epidemics (the Black Death, 1347 and onward) and wars (the Catholic-Protestant wars, 1562-1648) can kill a third of the population.","Last time we started talking about tropical places where high productivity agriculture is generally just not possible. As I showed you last time, Africa really is different than the rest of the world. I showed statistics comparing Morocco on the north coast of Africa, included in the Mediterranean cultural zone. It probably starts with the agriculture and then goes into other fields. Because it’s your own–the gods are in a sense your own ancestors, people that you knew, people that you talk too, they stay more close to you after they die. The people are thinking it over; it’s a hot topic. If this discussion with the ancestors, as they call the traditional religion, would be hostile to the introduction of family planning because elsewhere in the world of course the more conservative the more–it doesn’t depend on the individual religion, a particular religion as I have said and will say again, but it does depend on the religiosity of the person. He asked the village head man–one of the anthropologists–to inquire of the spirits how many children should a family have; a simple question. That was a pretty clear answer; there was no futzing around with that one. If a problem crops up and the child is sick then money is everything. This contact with the ancestors seems quite natural. Our men have turned to vegetables; they leave home early and come back intoxicated. Again, the biological parentage of the child is less important. The legal father accepts the child; the community accepts the child. She got together a focus group of women to discuss this issue. It’s a long thing, I’ll just tell you a little bit from it, and so Susan says, “So sometimes women were unfaithful,” pretending a Western perspective and the women said, “Yes being unfaithful started a long time ago,” another woman: “Long ago the older woman, the elder women, would tell us that the only time you could sleep with another man was if your husband was not able to make you pregnant, but it’s not that way anymore.” Just that idea of a tight-knit family, exclusive in many ways, is just not a common sort of thing. As in Africa, the women did most of the farming, they had a kind of slash and burn agriculture also, and the women did most of the farming. ”Given that women are doing the work in many cultures, they are very valuable, and so bride price comes from this idea that–in some sense you’re buying a woman and she is going to work for you and there is a very rough generalization that in cultures where the women do the work, and the farming work especially, the man–the bride price will go from the man to the woman’s family. In Sub-Saharan Africa, and this is 1989 data, in different places 12% to 38% of the African men are in polygamous marriages. If they’re limited to two and 50% is a max, those places where polygamy is 38% of the men, means that most of the women are in polygamists relationships. Now to contrast this whole system to that–in the temperate zones; agriculture is much more productive in the temperate zones. In the classic ages, up through Rome, through the whole Roman Empire, the population of the Mediterranean world was clearly increasing; whatever data we have always points to that. This is a period of the tremendous dominance of the church. The civil authorities controlled what was left of the land, the kings and so forth, and it turns out that the serfs on the civil land had somewhat better conditions, somewhat more rights than on church lands. The plague spread throughout Europe killing millions and millions of people. And people would whip themselves, they’re called the flagellants and–have any of you seen ? Now that’s–not everybody had to agree that that was the seminal event that caused the renaissance in some–nothing is that simple, but it clearly was one of the major things that one has to consider in describing why did the Renaissance happen. One of the great French historians, George Huppert has studied a village in France in the 1600s, and there’s a village about 500 to 700 people. “ Maybe the daughter of–daughters of transient artisans or laborers, and again, as we saw in the under populated areas of New Guinea, when a man died leaving a wife, no time was wasted."
725,molecular-cellular-and-developmental-biology,mcdb-150,lecture-7,"European populations grew only slowly during the period 1200-1700; factors include disease and wars. Human feces and rotting animal remains were not sequestered and often contaminated drinking water. Cities were so filthy that more people died in them than were born. About a third of children died in infancy, many from abandonment and lack of care during wet-nursing. Children that survived were subjected to harsh discipline to control their tendency to sin. Ineffective and even harmful treatments, like blood-letting, were all that medicine could offer. Starting with Newton’s (1687) and the Enlightenment (eighteenth century), scientific attitudes began replacing religious ones: the biological and physical world became objects of study. Sanitation, hygiene and public health improved. Inoculation and vaccination were developed. The Industrial Revolution began. As death rates fell, population rose. While most believe that an increasing population is good, Malthus worries that population can grow faster than the food supply, trapping people in subsistence misery.","Did I tell you the story when one of my friends was offered–to buy from me? The reasons for this we had discussed a little bit. In 1665, there was a great plague in London, one of those that I’ve showed you there and that’s the one that–written about by  author, Daniel Dafoe. In terms of the waste in the streets, it wasn’t just feces but everything else was just dumped into the streets. In a place like that, presumably the seed of the Western religions, the feces were 50 feet deep and had been collecting since the destruction of the second temple by the Romans. Basically everyone had malaria, and malaria was endemic there. We have one professor of medieval history who gives a great lecture and if he ever gives it as a public lecture that I’ve seen him give. All these are Roman creations, so the Romans very careful, as much as they could in a place like that with personal hygiene. Good question, was the water likely to make them sick? In 1646, the rich and very progressive town of Leiden in the Netherlands, Leiden was one of the most advanced places in Europe, limited the working day for children to 14 hours, whether the law was obeyed or not we don’t know, but children could not do that. That was a standard procedure; let the blood flow because that gets rid of the evil humors. In three months this guy loses 100 pounds. Does anybody have the scientific cast of mind that, ‘well I have a theory and I’m applying that theory, and, oh my, it’s not working, so maybe my theory is wrong.’ Your mother tells you that all the time, because you wash your hands first which they didn’t do, but even then you eat with a knife and fork, which your mother has–or your dishwasher has–cleaned very nicely. And the idea was that the stuff that you eat are animals and plants, they’re God’s creations, and that by using a fork she had set herself up above God’s creation and the quote is, “To touch meat with a fork was impiously to declare that God’s creatures were not worthy of being touched by human hands.” Original sin is the view of human nature. If you’re taught when you’re young, and your parents believe, that the most moral thing is that you must be obedient, you must not have a will of your own; this leads you to believe that authoritarian political structures are the normal and right way that humans should be governed. Jonathan Edwards, for whom one of the Yale Colleges is named and he was President of Princeton, he was not President of Yale; once I said he was I was wrong. We have some centuries of this period and you can go back to maybe the fall of the Roman Empire when really learning about reality in the West kind of stopped with the fall of Rome, so you have more than 1,000 years where sort of no intellectual progress with respect to reality is made. Maybe we many, many times know what the causes are. That is such a tremendous change in life that there’s nothing else as important. You may remember Copernicus had already said that things didn’t go around the earth but they went around the sun that was older. The moon around the earth, the earth around the sun, the planets around all of these sorts of things. Just a new kind of way of dealing with disease that just hadn’t been seen before, and so what did they find?They found that, in Turkey, that they were inoculating people, and what inoculation is, the early form–they take someone that has the disease; they take pus from the disease–what is pus? Local governments started–I’ll tell you more about smallpox in a couple of minutes. The previous idea was that of a hierarchical system with God appointing kings being–ruling over nobility and then everyone else must obey up this chain. The sun and the earth, the earth and the moon, everything acts by the same rules, there is no need for some sort of central sentient coordinator of all this, but each individual planet, each individual body, all bodies, apples, working by their own laws, by the same laws as everyone else the universe works beautifully. The king at that time was doing something right because people were able to stay alive. He believed that there was no doubt that population increases geometrically, or exponentially as we say, that means a certain percent a year. He was a strong conservative in that sense."
726,molecular-cellular-and-developmental-biology,mcdb-150,lecture-8,"Prior to Malthus, population growth was seen as good for the power and wealth of a country. The rapid population growth of America was crucial in expelling England (via the Revolution) and France (via the Louisiana Purchase) from the US. But in fact, the numbers of the poor were growing in Europe in the 1700s. Malthus argued that poverty was due to an imbalance between people and resources; since population could rise very fast, it could always outstrip any gains in productivity. He did not anticipate an exponential increase in production or a voluntary decrease in fertility. However, Malthus’ thinking is still important because high population levels and environmental limitations are in fact problematic today. By the eighteenth and nineteenth centuries, mortality was falling in Europe and this caused a population explosion. The productivity gains of the Industrial Revolution were nearly balanced by the increased population; per capita income of the working classes was not much improved. Fertility didn’t drop until late in the nineteenth century; per capita income started to grow rapidly. The reason for the fertility decline is not well explained by declining mortality or rising standard of living or any other socioeconomic factor. The mortality and later fertility drop is called the Demographic Transition. The extension of lifespan and the freedom from continual childbearing and child rearing is one of the most important changes ever in what it means to be a human.","Last time–so last time we discussed two factors that limited–that retarded and limited your progress. And the realization of American increase in numbers and therefore increase in power was very important in the history of that time. Napoleon got the message immediately; there was no way that France was going to be able to hold Louisiana against American objections. What they didn’t realize is one of the things that I’m trying to get across in this class, that that system works for a situation where you have no limitation on land or resources. Kind of an obvious question; again not the first time that this question had been asked. Again, in the spirit of the Enlightenment, science was the leading source of intellectual new ideas and natural history was going on–was getting going at that time, studying of plants and animals in their natural habitats, just like all your TAs for this course. That was the great achievement of Malthus–and all this interest in what is the cause of poverty, and there were many other things. In the strongest statement of this, and he went through many editions with many different statements, but in the strongest statement economic progress is basically impossible; looked at from the point of view of per capita income, the living standards of the average person. Nevertheless, even though there was more food around poverty was growing, and that was also very clear at the time. All people do some kind of work and the pie grows with each person some–the pie grows to a certain degree and the question is how much does the pie grow?For instance again, in the United States at the time, we had these vast lands to the west where we were killing or had killed the Indians and they were very few of them anyway, so that allowed each new person–so as the population grows–again when you have no limitation of resources–a new family is living on the frontier, the frontier becomes crowded. American population was growing very fast; they were having lots of kids, lots of immigrants, where do the new people go? The population increases, the gross economy increases, and the per capita standard of living does not decrease because this guy has the same amount of resources as the previous generation had. I’m watching for a while and I’m skeptical but the socks seemed okay. What other resources and who gets to utilize them and so forth. Now of course we realize we do have to worry about the limits of the environment. Is Malthus right not in the extreme but in the reality that you can–even in very dense populations–you can have some economic growth, but would the people be better off if they had less–a lower population? 5% of the population dies every year is kind of a maximum that humans can sustain. More than that and you have a lower E; your population goes out of existence. This is just before the Reformation for instance, 60 to 80 hours. In England, buying power started falling in the 1500s and didn’t recover to that level until well into the nineteenth century. Forests did not increase, in fact were cut down to have more land for agriculture, so wood becomes scarce for housing, for heating, for heating houses, for building houses and so forth. When he was alive he was very controversial and it really wasn’t until the Irish potato famine, about which you have read, and massive numbers of people died for lack of resources, a bug killing the potatoes. Any of you that watch television know that John Adams and his wife Abigail went to Europe about that time, I think it was 1782, and she especially was distressed at the French people’s “feeble commitment to family life,” exemplified by the French families only having three or four children rather than the eight or ten that you were supposed to have. The big question in demography, since this was noticed a long time ago, what cause this change? Now–it wasn’t important at that time, it wasn’t considered to be important, but of course France is a totally Catholic country and so why should a Catholic country be the first one and way ahead of everyone else to reduce its birthrate?Historians have come up with all–we don’t know the answer, let me tell you that right out. In Mexico and Taiwan the mortality was 35  and you don’t keep your society alive less than that, and modern Japan would be at this time be about 5 and you see that–the range is what you actually see is this whole range, anywhere in that range of what mortality levels people actually achieve can be the range at which fertility starts to fall. They have to be somewhere in the–between $700 and $800 dollars in income. So once fertility starts dropping per capita income does start rising. Anything is for guessing, in everything that you can measure about Europe, changes in what we call monotonic in a single direction."
727,molecular-cellular-and-developmental-biology,mcdb-150,lecture-9,"Prior to the Demographic Transition, fertility in northwestern Europe was controlled by limiting marriage. Marriage was regulated by landowners and the churches, and was not allowed unless a man had accumulated the resources necessary to support a family. Long periods of being landless, a servant, or an apprentice, precluded marriage. Once married, there was no control of fertility. But, only about half of adults were married at any given time, so fertility was about half of what it might have been. Eventually, contraception was accepted and fertility within marriage fell. Society no longer needed to control marriage so tightly and marriage rates rose dramatically. The options of marriage, sex and childbearing passed from community control to individual control. The fertility decline occurred very rapidly in Europe, mostly between 1870 and 1930. It has been difficult to prove a socioeconomic basis for the decline. The largest study, The Princeton European Fertility Project, argued that cultural transmission of new social norms was crucial. The Demographic Transition encompassed a ten-fold increase in population and a three-fold increase in life expectancy. It drastically changed the human experience of life.","We’re discussing the fertility transition and we’ve talked that prior to the fertility transition there was control of fertility, but it was at a very high level. I want to just describe a little bit about what the story was in Europe, exactly how fertility was controlled. However, once in marriage, the children just flowed. The end result of all this is that it took many, many years to establish a sufficient economic base so that the society would allow you to get married. But in England taking a reasonable number, these controls of marriage cut the birthrate in half. What did it feel like to the people involved in this? I suspect a fair number of you have heard this quote. Young men of course wanted to get married, couldn’t until they were old, and we’ve talked about that situation in Africa where the bride price is very high, the old men control the bride price, they don’t allow the young men to get married until there’s almost a revolution. This is an aside, but with respect to the bride price, we hear a lot about older men marrying or having sex with younger women. There was an intellectual terrorization of the people, they feared legal prosecution. I said, “Mrs. Jacobs said a funny thing to me, she said my ring was lovely,” her marriage ring, “but she hoped I didn’t start a family and he should wear a raincoat. The reason given by the woman is not any moral consideration, no life–that’s not the consideration, but it’s a medical thing, it’s just at that time the methods since it was illegal, and if you didn’t–even if you went to a practitioner it was very, very dangerous but the kinds of things that women actually used on themselves were so incredibly dangerous, so the reason she’s not having an abortion is that she doesn’t want to ruin herself in the medical sort of way. Sicily, like all the rest of the world, is changing and growing up. In China–we’re going to talk about China later–do you know what the rate of–the Americans complain and Chinese too to some degree about the one child policy and the excess of female – of males–that there aren’t enough girls to get married and this is going to cause incredible social disruption. The Eastern Europe, which was in a rather different mold, had a higher marriage rate. Guess now who has the lowest marriage rate? That the men are very close to their mother and get married either very late or don’t get married at all. The technology was borrowed from something else. The string, like a modern IUD, whereas a string hangs out and you can pull it down. Here–you didn’t–this wasn’t in your reading this particular graph. One that’s hard to figure out but there was, for some reason, various groups started their fertility decline and we’ll talk about various theories of that, but once it became–whereas everyone else was horrified about whatever they say, it was rich people, it was outcast people. Like in Germany they pass the premiership back and forth between them. But, education also gives you a window on the world and makes you more open to new ideas, a greater sense of agency that you can talk back to your husband or your mother-in-law, and so forth, so a lot of the variables–you can’t decide is this an economic variable or a social variable? I just want to summarize–we spent a lot of time on this demographic transition and it’s theory, and a lot of reading–and every year students say, ‘oh I hated that part of the course,’ but it is in a sense the most–for the modern times it’s the most important part of the course because everything else that you read, every understanding of the what’s happening now in developing countries is based on this stuff, either agrees with it or disagrees with it, or uses the same methodology or very self consciously tries to use a different methodology, this is the foundation of the fields. The numbers of human beings, the number of people that we now are able to keep alive is ten times larger, everyday it gets bigger, but last time I counted ten times larger than what we think the population was back then. I don’t know the answer; I don’t think it has been discovered; investigated, a great term paper."
728,philosophy,phil-176,lecture-10,"The lecture focuses on the question of the metaphysical key to personal identity. What does it mean for a person that presently exists to be the very same person in the future? The first approach to answering this question is the “soul theory,” that is, the key to being the same person is having the same soul. Difficulties with that approach are then discussed, independent of the question whether souls exist or not.","At the end of last class, I suggested that from here on out I’m going to be assuming that there is no soul. I’m going to be discussing the issues that we turn to hereafter from the perspective of the physicalist, the person who says that a person is basically just a fancy body — a body that can do certain special tricks, a body that can function in certain ways that we associate with being a person, a body that can P-function, as we put it. Let’s suppose that the person alive in 2050 is bald and bent over, has no beard. Just so it doesn’t look too much like the locomotive. And we’re walking along, we’re walking along, we’re walking along. I agree, of course, that a locomotive is not the same thing as a caboose. Rather, initially when we started our walk, I pointed to a caboose, but by pointing to the caboose, I picked out a train. Suppose, as we’re taking our walk, part of the train isn’t visible. Now again, it’s important not to misunderstand that question. I mean to be talking about an entire train. By 2006, it had a lot of dents, 2006, when it finally died. But when I talk about that car, I’m picking not just the current slice or the current stage of the car, but the entire extended-through-time object. When I say, “That’s the very same car I’ve had for 16 years,” I mean, “Think of the object extended through time that I’m picking out by pointing to the current slice. Is the space-time worm that makes up this car the same space-time worm as the one that made up my car? And the answer, not that there aren’t puzzles about it, but the answer is roughly, “It’s the very same car if it’s the very same hunk of metal and plastic and wires. The glue, the key to identity across time for cars, is being the same hunk of stuff. I just want to flag the thought that you can be the very same hunk of stuff, even if some of the constituent atoms have changed along the way. We’ll call him “Mr. X.”  We ask, “Is that the same person or not?” I’m asking, I’m saying, “Look, when you look at the current stage, the current person slice and think about the entire extended-through-time entity, the person that makes up Shelly Kagan, or that is Shelly Kagan, is that the very same person as the extended-through-time person that you got in mind when you point to the Mr. X 2050?”The stages are obviously different. And so, what we’d like to know is, well, what does it take for two person stages to make up or be part of the very same extended-through-time person? The metaphysical key to personal identity is having the very same soul. The key to personal identity, according to the soul view, is having the very same soul. And there’d be no way at all that you could possibly tell."
729,philosophy,phil-176,lecture-11,"Two more views regarding the metaphysical key to personal identity are discussed: the body view and the personality view. According to the body view, an individual is identified in terms of his or her physical body. According to the personality view, an individual is identified by his or her unique set of beliefs, desires, memories, goals, and so on.","Last time, we turned to the question of what the metaphysical key to personal identity might be. The first approach to this that we considered was the soul theory of personal identity: the key to being the same person is having the same soul. And this is a — There’s a logical distinction here that’s worth drawing. Now, as it turns out, that appearance is deceptive. According to the body theory, the answer is — turns on the question, “Well, is this the same body as the lump of flesh and bone that was here last week?” Yes, I am, because it’s the very same body. That’s what it looks like at first glance. And he cleans all the pieces and buffs them and polishes them and then reassembles the whole thing. When I think about the tower case, I do find myself inclined to say, with van Inwagen, that’s not the tower my son built. Now, all I can do is invite you to think about these two cases and ask yourself, what should we say here? And then of course, we’d have to further investigate whether when you reassemble a body, is it more like the watch case or is it more like the tower case?I just have to confess, I don’t know what the best thing to say about these cases is. So I think I previously talked about the steering wheel in my car. There can be changes in your body that are compatible with it still being the same body. We find examples of this thought, that the brain is the key, in odd places. It is possible that he could have been alive and practicing law somewhere. Because of course we think, look, lose a hand, the guy could still be alive. Suppose we rip out my heart and put Jones’ heart in here. And then I’m inclined to think the best version of the body view is the brain view. And with the body view, when I started arguing a few moments ago that the best version of the body view was the brain view, why did that seem plausible? But for all that, the key to the same person could have to do with the personality rather than the sameness of bodies. Could there be some way to get sameness of personality while not having sameness of body? But at least it allows you to see how the body and the personality could come apart. We can still say the reason that we’ve got the same personality in the normal case, is there’s some physical explanation of what houses the personality. And the personality theory, the key to personal identity is having the very same personality. But those things are constantly changing. Well, the answer presumably is going to be that the best version of the personality theory doesn’t require item for item having the very same beliefs, memories, desires, and so forth. We can still say it’s the same personality, the same evolving personality, so long as there’s a pattern of overlap and continuity. So I want to invite you to keep that extra little something in mind when we tell the stories, which we won’t get to until next time, when we tell the stories next time, and I say, “Okay, who do you want to be tortured, this person or that person?”"
730,philosophy,phil-176,lecture-12,The lecture focuses on the problems directly related to the personality theory as key to personal identity. The theory states that a person retains his or her individuality so long as he or she has the same ongoing personality. The main objection raised to this claim is the problem of duplication. The lecture explores cases in which the same personality has been transferred or exported to multiple bodies.,"We’ve distinguished three different views as to the secret or key to personal identity across time. Again, just to remind you, in order to get the intuitions actually flowing, what I’m going to do once I’ve separated the body and the personality this way, is torture one of the end products. And I’m going to hook you up to my machines and swap your minds. Then when you wake up, you will wake up in Linda’s body.” This has got my personality, my memories of growing up in Chicago, becoming a philosopher, my thoughts about what I want to have happen to my children, my fears about how I’m going to explain what’s going on to my wife. After I give you amnesia, before I torture you, I will drive you insane and make you believe that you’re Linda. This is Shelly Kagan’s body and that suggests if I don’t want this to be tortured, it’s because I believe in the body theory of personal identity. It’s still the same central processing unit, or so it seems to me. So the thought is, look, over here we’ve got Shelly Kagan’s body with Linda’s personality. Or making sure that the person who’s thinking to yourself, “I’m Shelly Kagan” or whatever your name is, that “I’m in pain.” You spin the story another way, and I follow the personality. And then become body theorists, if there are no souls. He doesn’t remember being crowned emperor. He’s just got Napoleon’s personality through and through. To have the genuine memory, he has to have been crowned emperor. The body of Napoleon is not this body and to be Napoleon, you’ve got to have Napoleon’s body. Some memory that Napoleon never wrote down in his diaries. This guy remembers things that Napoleon would remember. That’s what the personality theory should say and I said it doesn’t seem like a crazy thing to say if we only had the guy in New York. People can’t be in two places at the same time. New York dude and Michigan dude are a single person, Napoleon, who is bilocated. All right, saying that Napoleon is in Michigan but not New York doesn’t seem very attractive. That seems to me to be the least unattractive of the options we’ve got available. They should say we were simplifying unduly. Now, if we say that, if we throw in the no branching clause, then we’re able to say, look, in the original story I was telling, where there was the Michigan guy who had Napoleon’s personality but no New York guy, that really would be Napoleon, because it would have the same personality with no competitor. But in the case where we’ve got branching, where we’ve got somebody with Napoleon’s personality both in Michigan and New York, that violates the no branching rule, and we just have to say nobody’s Napoleon in that case. He’s got all sorts of memories of his childhood. We can’t conclude that until we know that there aren’t any competitors, that there isn’t anybody else right now who also has the same personality. If I’m the only one around today who’s got Shelly Kagan’s personality, then I’m the same person as the person who was lecturing to you on Tuesday."
731,philosophy,phil-176,lecture-13,"The personality theory is revised to state that the key to personal identity is having the same personality provided that there is no branching, that is, provided there is no transfer or duplication of the same personality from one body to another. Similar “no branching” requirements are added to the other theories as well. At the end of class, Professor Kagan suggests a shift from thinking about the survival of the soul in terms of “what does it take to survive?” to “what is it that matters in survival?”","Let me start by reviewing the problem that we were considering last week. Given the no branching view, the no branching rule, we can say, in the ordinary case, look, there really wasn’t anybody imprinted with my memories and desires in Michigan. Well, I’ve got Shelly Kagan’s personality. So although the personality with no branching rule avoids the problem of what to say about duplicates, by saying when there’s branching, neither of them is Shelly Kagan, the branching rule itself seems very counter-intuitive. Personalities don’t actually split either, right? You’ll recall that when we talked about the body view, I said the best version of the body view doesn’t require the entire body, to be the same body, but the brain. And indeed, it doesn’t seem as though we have to require the entire brain, just enough of the brain, however much that turns out, to house personality, memories and so forth. Well, you had some living people, but they had very rare brain diseases and their brain suddenly liquefied. All right, so here we’ve got Shelly Kagan. Smith’s torso with the right half of Shelly Kagan’s brain, let’s call him Righty. They both think they’re Shelly Kagan, and so forth and so on. We could say Lefty is Shelly Kagan and Righty is not. But it’s also true that Righty’s got half of Shelly Kagan’s brain and that seems good enough. So there’s no reason to say that Lefty is Shelly Kagan and Righty isn’t. Although it’s true that we now have two people, Lefty and Righty, each of whom has half of Shelly Kagan’s brain, and all of Shelly Kagan’s memories, for whatever that’s worth, neither of them is Shelly Kagan. Follow the body, in particular follow the brain. So the very same case raises the very same problem for both the body view and the personality view. What should a soul theorist say about the fission case? After all, the problem that fission raises for the personality theory, in a nutshell, is that personalities can split, they can branch. But how can we say that if we accept the soul theory? He didn’t actually convince me of that, but suppose we thought souls are simple, and we think simple things can’t split. Interestingly, and somewhat more surprisingly, looking at it from the inside, we won’t be able to tell either. So as I say, the soul theory can at least give us an answer that avoids the no branching rule. If souls are simples and simples can’t split, there’s no possibility of having two things with a relevant soul. Whatever it was, fill in your favorite blank, fill in the blank in your favorite way. Of course, that soul won’t remember being Shelly Kagan. It won’t have any memories of its prior life. Then who cares that it’s me?If you can feel the force of that thought, then you’re seeing how the question “Will I survive?”"
732,philosophy,phil-176,lecture-14,"The suggestion is made that what matters in survival is the future existence of someone with a personality similar to one’s own. Professor Kagan then turns to the question, “what is it to die?”. In answering this question, attention is first drawn to the bodily and mental functions that are crucial in defining the moment of death.","At the end of last class, I began to raise the question as to whether or not we should distinguish two questions that we would normally be inclined to run together. But we can think of cases in which I would survive, but I don’t have that extra thing, and so I wouldn’t have everything that matters to me. A new set of memories, new set of desires, new set of beliefs. I have a certain set of desires about wanting to finish my book in philosophy and so forth. And in the Methuselah case, I’ve stipulated, it ends up not being very much like me at all. Turns out I’m not going to survive tonight. What I care about is whether there’ll be somebody that’s similar to me in the right way in terms of my personality. There won’t be anything that’s me afterwards. And so a person is just a -functioning body, whether you emphasize the body side there or the personality side of that equation. It functions for a while before the -functioning begins. Well, the natural suggestion is to say I died here. In the normal case, I die when my body stops functioning, in terms of the body functions. Pretty clearly then, on the personality theory, I don’t exist at Phase C. That’s why it’s natural to point to the moment of star when we say that’s when my death occurs. Here’s the period back here, A, where the body’s been functioning, but the personality hasn’t started yet. End of D. When does the personality functioning stop? Star one says death occurs when personality stops functioning. And it seems that if we accept the body view, we have to say being a person is not an essential property of being something like me. Notice that if you accept this account of what the body view should say about when death is, my death is when I cease to be alive. On the body view, it could still be me without being a person at all. Nothing exists with my beliefs, memories, desires, fears, values, goals, ambitions. Because if I just am my body, then well, I’m just my body. There’s going to be some Phase A like that. Of course, if we take the version of the body view that what I am, essentially — the crucial body part — is my brain, then we really would have to subdivide A into two parts: early A and late A. In very, very early A, the brain hasn’t even developed yet. If we want to worry about when, if ever, is an abortion justified, it might be worth getting clear on, when do creatures like us start? Well, if we take the personality theory, we have to say, my body’s still alive, but I’m not still alive. But of course, there’s nothing wrong about taking my heart, even though I still exist. But having gestured toward them, I want to put them aside."
